"","Oeuvre","motifs","n","total","nrel","Balzac-Goriot.txt-ut8.txt","Flaubert-Bovary.txt-ut8.txt","Huysmans-Rebours.txt-ut8.txt"
"18852","Balzac-Goriot.txt-ut8.txt","VPS se INF à le",2,110662,1.80730512732465e-05,0.5841,-0.7243,-0.3563
"18853","Balzac-Goriot.txt-ut8.txt","VPS se INF en PPRES",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18854","Balzac-Goriot.txt-ut8.txt","VPS sur le NC un",2,110662,1.80730512732465e-05,0.3881,-0.3665,-0.4751
"18855","Balzac-Goriot.txt-ut8.txt","VPS sur NP un NC",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18856","Balzac-Goriot.txt-ut8.txt","VPS t il . je",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18857","Balzac-Goriot.txt-ut8.txt","VPS t il . madame",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18858","Balzac-Goriot.txt-ut8.txt","VPS t il à ADJ",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18859","Balzac-Goriot.txt-ut8.txt","VPS t il avec NCABS",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18860","Balzac-Goriot.txt-ut8.txt","VPS un à un .",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18861","Balzac-Goriot.txt-ut8.txt","VPS un ADJ NC de",2,110662,1.80730512732465e-05,-0.5274,0.3621,0.6999
"18862","Balzac-Goriot.txt-ut8.txt","VPS un NC , et",2,110662,1.80730512732465e-05,0.3881,-0.3665,-0.4751
"18863","Balzac-Goriot.txt-ut8.txt","VPS un NC à le",2,110662,1.80730512732465e-05,0.3881,-0.3665,-0.4751
"18864","Balzac-Goriot.txt-ut8.txt","VPS un NC ADJ et",2,110662,1.80730512732465e-05,0.3881,-0.3665,-0.4751
"18865","Balzac-Goriot.txt-ut8.txt","VPS un NC ADJ qui",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18866","Balzac-Goriot.txt-ut8.txt","VPS un NC en PPRES",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18867","Balzac-Goriot.txt-ut8.txt","VPS un NCABS ADJ pour",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18868","Balzac-Goriot.txt-ut8.txt","y avoir à le NC",2,110662,1.80730512732465e-05,0.4928,0.6621,-0.7126
"18869","Balzac-Goriot.txt-ut8.txt","y avoir ADV de le",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18870","Balzac-Goriot.txt-ut8.txt","y avoir ADV NUM NC",2,110662,1.80730512732465e-05,0.5841,0.4084,-0.3563
"18871","Balzac-Goriot.txt-ut8.txt","y avoir de le NCABS",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18872","Balzac-Goriot.txt-ut8.txt","y avoir pas NUM NUM",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18873","Balzac-Goriot.txt-ut8.txt","y avoir PPAS le NC",2,110662,1.80730512732465e-05,0.5841,0.4084,-0.3563
"18874","Balzac-Goriot.txt-ut8.txt","y avoir t il pas",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18875","Balzac-Goriot.txt-ut8.txt","y avoir un NC .",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18876","Balzac-Goriot.txt-ut8.txt","y avoir un NC de",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18877","Balzac-Goriot.txt-ut8.txt","y INF , y INF",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18878","Balzac-Goriot.txt-ut8.txt","y INF à le NC",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18879","Balzac-Goriot.txt-ut8.txt","y PPRES de le NC",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18880","Balzac-Goriot.txt-ut8.txt","y PRES le NC .",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18881","Balzac-Goriot.txt-ut8.txt","y PRES que de le",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18882","Balzac-Goriot.txt-ut8.txt","y PRES un NC ADJ",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18883","Balzac-Goriot.txt-ut8.txt","y VIMP un NC de",2,110662,1.80730512732465e-05,0.9517,-0.4828,0.3754
"18884","Flaubert-Bovary.txt-ut8.txt",", à ADJ NCCOR ,",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18885","Flaubert-Bovary.txt-ut8.txt",", à ADJ pas ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18886","Flaubert-Bovary.txt-ut8.txt",", à ADJ PPAS dans",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18887","Flaubert-Bovary.txt-ut8.txt",", à chaque NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18888","Flaubert-Bovary.txt-ut8.txt",", à DETPOSS NCABS ,",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"18889","Flaubert-Bovary.txt-ut8.txt",", à INF , à",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18890","Flaubert-Bovary.txt-ut8.txt",", à INF DETPOSS NC",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18891","Flaubert-Bovary.txt-ut8.txt",", à le ADJ de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18892","Flaubert-Bovary.txt-ut8.txt",", à le ADJ NCABS",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18893","Flaubert-Bovary.txt-ut8.txt",", à le de le",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"18894","Flaubert-Bovary.txt-ut8.txt",", à le delà de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18895","Flaubert-Bovary.txt-ut8.txt",", à le façon de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18896","Flaubert-Bovary.txt-ut8.txt",", à le INF ,",2,141162,1.41681188988538e-05,-1.0603,-0.3101,1.492
"18897","Flaubert-Bovary.txt-ut8.txt",", à le NC ;",2,141162,1.41681188988538e-05,-0.8486,-0.732,2.0997
"18898","Flaubert-Bovary.txt-ut8.txt",", à le NC .",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"18899","Flaubert-Bovary.txt-ut8.txt",", à le NC et",2,141162,1.41681188988538e-05,-1.2371,-0.4392,1.9758
"18900","Flaubert-Bovary.txt-ut8.txt",", à le NC le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18901","Flaubert-Bovary.txt-ut8.txt",", à le NC même",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"18902","Flaubert-Bovary.txt-ut8.txt",", à le NC NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18903","Flaubert-Bovary.txt-ut8.txt",", à le NC NP",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"18904","Flaubert-Bovary.txt-ut8.txt",", à le NCCOR ADJ",2,141162,1.41681188988538e-05,-1.4138,-0.5806,2.4784
"18905","Flaubert-Bovary.txt-ut8.txt",", à le nuit ADJ",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"18906","Flaubert-Bovary.txt-ut8.txt",", à lui , se",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18907","Flaubert-Bovary.txt-ut8.txt",", à NC , le",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18908","Flaubert-Bovary.txt-ut8.txt",", à NC ADJ .",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"18909","Flaubert-Bovary.txt-ut8.txt",", à NC ADJ comme",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18910","Flaubert-Bovary.txt-ut8.txt",", à NC de DETPOSS",2,141162,1.41681188988538e-05,-1.0603,-0.3101,1.492
"18911","Flaubert-Bovary.txt-ut8.txt",", à NC de un",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18912","Flaubert-Bovary.txt-ut8.txt",", à NC DETPOSS NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18913","Flaubert-Bovary.txt-ut8.txt",", à NC le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18914","Flaubert-Bovary.txt-ut8.txt",", à NC que il",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18915","Flaubert-Bovary.txt-ut8.txt",", à NUM NC de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18916","Flaubert-Bovary.txt-ut8.txt",", à un NC ,",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18917","Flaubert-Bovary.txt-ut8.txt",", ADJ , ADJ .",2,141162,1.41681188988538e-05,0.4928,-0.3101,0.3561
"18918","Flaubert-Bovary.txt-ut8.txt",", ADJ , ADJ et",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18919","Flaubert-Bovary.txt-ut8.txt",", ADJ , et ADJ",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18920","Flaubert-Bovary.txt-ut8.txt",", ADJ , le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18921","Flaubert-Bovary.txt-ut8.txt",", ADJ . elle se",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18922","Flaubert-Bovary.txt-ut8.txt",", ADJ comme de le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18923","Flaubert-Bovary.txt-ut8.txt",", ADJ comme un NC",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18924","Flaubert-Bovary.txt-ut8.txt",", ADJ de ce NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18925","Flaubert-Bovary.txt-ut8.txt",", ADJ de le NC",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"18926","Flaubert-Bovary.txt-ut8.txt",", ADJ de NC .",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"18927","Flaubert-Bovary.txt-ut8.txt",", ADJ de NC et",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18928","Flaubert-Bovary.txt-ut8.txt",", ADJ de NCABS ADJ",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18929","Flaubert-Bovary.txt-ut8.txt",", ADJ et ADJ comme",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"18930","Flaubert-Bovary.txt-ut8.txt",", ADJ et le NCCOR",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18931","Flaubert-Bovary.txt-ut8.txt",", ADJ ou ADJ ,",2,141162,1.41681188988538e-05,-0.8836,0.4388,1.0338
"18932","Flaubert-Bovary.txt-ut8.txt",", ADV , se être",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18933","Flaubert-Bovary.txt-ut8.txt",", ADV , se VPS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18934","Flaubert-Bovary.txt-ut8.txt",", ADV à le NCABS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18935","Flaubert-Bovary.txt-ut8.txt",", ADV à NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18936","Flaubert-Bovary.txt-ut8.txt",", ADV dans le NC",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"18937","Flaubert-Bovary.txt-ut8.txt",", ADV de DETPOSS NC",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"18938","Flaubert-Bovary.txt-ut8.txt",", ADV de INF ,",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18939","Flaubert-Bovary.txt-ut8.txt",", ADV de lui ,",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18940","Flaubert-Bovary.txt-ut8.txt",", ADV et là ,",2,141162,1.41681188988538e-05,-1.2371,-0.4392,1.9758
"18941","Flaubert-Bovary.txt-ut8.txt",", ADV le NC ,",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18942","Flaubert-Bovary.txt-ut8.txt",", ADV le NC de",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18943","Flaubert-Bovary.txt-ut8.txt",", ADV par le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18944","Flaubert-Bovary.txt-ut8.txt",", ADV que il ne",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18945","Flaubert-Bovary.txt-ut8.txt",", ADVMAN , comme pour",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18946","Flaubert-Bovary.txt-ut8.txt",", alors , se VIMP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18947","Flaubert-Bovary.txt-ut8.txt",", après avoir PPAS quelque",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18948","Flaubert-Bovary.txt-ut8.txt",", après le ADJ NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18949","Flaubert-Bovary.txt-ut8.txt",", après NUM NC de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18950","Flaubert-Bovary.txt-ut8.txt",", avant le NC ,",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"18951","Flaubert-Bovary.txt-ut8.txt",", avant le NC .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18952","Flaubert-Bovary.txt-ut8.txt",", avec DETPOSS ADJ NC",2,141162,1.41681188988538e-05,0.4928,-0.3101,0.3561
"18953","Flaubert-Bovary.txt-ut8.txt",", avec DETPOSS NC ADJ",2,141162,1.41681188988538e-05,-0.8836,0.4388,1.0338
"18954","Flaubert-Bovary.txt-ut8.txt",", avec DETPOSS NC et",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18955","Flaubert-Bovary.txt-ut8.txt",", avec DETPOSS NC PPAS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18956","Flaubert-Bovary.txt-ut8.txt",", avec le NC ,",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"18957","Flaubert-Bovary.txt-ut8.txt",", avec le NC NP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18958","Flaubert-Bovary.txt-ut8.txt",", avec le NCABS ADJ",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18959","Flaubert-Bovary.txt-ut8.txt",", avec le NCABS de",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18960","Flaubert-Bovary.txt-ut8.txt",", avec madame NP ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18961","Flaubert-Bovary.txt-ut8.txt",", avec tout le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18962","Flaubert-Bovary.txt-ut8.txt",", avec un NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18963","Flaubert-Bovary.txt-ut8.txt",", avec un NC PPAS",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18964","Flaubert-Bovary.txt-ut8.txt",", avoir le NCCOR PPAS",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"18965","Flaubert-Bovary.txt-ut8.txt",", avoir NCABS de INF",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18966","Flaubert-Bovary.txt-ut8.txt",", avoir PPAS à le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18967","Flaubert-Bovary.txt-ut8.txt",", avoir PPAS de le",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"18968","Flaubert-Bovary.txt-ut8.txt",", avoir PPAS un NC",2,141162,1.41681188988538e-05,0.4928,-0.3101,0.3561
"18969","Flaubert-Bovary.txt-ut8.txt",", avoir un NC de",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18970","Flaubert-Bovary.txt-ut8.txt",", beaucoup de NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18971","Flaubert-Bovary.txt-ut8.txt",", bien que elle y",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18972","Flaubert-Bovary.txt-ut8.txt",", bien que il VSUBI",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18973","Flaubert-Bovary.txt-ut8.txt",", bien que le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18974","Flaubert-Bovary.txt-ut8.txt",", ce être ADJ ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18975","Flaubert-Bovary.txt-ut8.txt",", ce être PPAS ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18976","Flaubert-Bovary.txt-ut8.txt",", ce être que il",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18977","Flaubert-Bovary.txt-ut8.txt",", ce être que NP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18978","Flaubert-Bovary.txt-ut8.txt",", ce être un ADJ",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"18979","Flaubert-Bovary.txt-ut8.txt",", ce être vrai ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18980","Flaubert-Bovary.txt-ut8.txt",", ce NCABS de le",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"18981","Flaubert-Bovary.txt-ut8.txt",", ce qui VIMP à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18982","Flaubert-Bovary.txt-ut8.txt",", ce qui VPS le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18983","Flaubert-Bovary.txt-ut8.txt",", celui de le NC",2,141162,1.41681188988538e-05,0.4303,-1.2305,0.8656
"18984","Flaubert-Bovary.txt-ut8.txt",", chaque NC , à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18985","Flaubert-Bovary.txt-ut8.txt",", comme à le NCABS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18986","Flaubert-Bovary.txt-ut8.txt",", comme ADV , à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18987","Flaubert-Bovary.txt-ut8.txt",", comme ADV , PPRES",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18988","Flaubert-Bovary.txt-ut8.txt",", comme ce NC à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18989","Flaubert-Bovary.txt-ut8.txt",", comme de INF à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18990","Flaubert-Bovary.txt-ut8.txt",", comme de un NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18991","Flaubert-Bovary.txt-ut8.txt",", comme DETPOSS NC .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18992","Flaubert-Bovary.txt-ut8.txt",", comme il le avoir",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"18993","Flaubert-Bovary.txt-ut8.txt",", comme il le VIMP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18994","Flaubert-Bovary.txt-ut8.txt",", comme il ne y",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18995","Flaubert-Bovary.txt-ut8.txt",", comme le NC ,",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"18996","Flaubert-Bovary.txt-ut8.txt",", comme le NC NP",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"18997","Flaubert-Bovary.txt-ut8.txt",", comme le NC qui",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18998","Flaubert-Bovary.txt-ut8.txt",", comme NUM NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"18999","Flaubert-Bovary.txt-ut8.txt",", comme on PRES ,",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"19000","Flaubert-Bovary.txt-ut8.txt",", comme PRES le NC",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"19001","Flaubert-Bovary.txt-ut8.txt",", comme quelqu'un qui se",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19002","Flaubert-Bovary.txt-ut8.txt",", comme si ce NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19003","Flaubert-Bovary.txt-ut8.txt",", comme si de le",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19004","Flaubert-Bovary.txt-ut8.txt",", comme si elle avoir",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"19005","Flaubert-Bovary.txt-ut8.txt",", comme un NC .",2,141162,1.41681188988538e-05,-0.3382,0.4388,0.4628
"19006","Flaubert-Bovary.txt-ut8.txt",", comme un NC en",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19007","Flaubert-Bovary.txt-ut8.txt",", comme un NC PPAS",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"19008","Flaubert-Bovary.txt-ut8.txt",", contre DETPOSS NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19009","Flaubert-Bovary.txt-ut8.txt",", contre le NC ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19010","Flaubert-Bovary.txt-ut8.txt",", contre le NC .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19011","Flaubert-Bovary.txt-ut8.txt",", dans de le NC",2,141162,1.41681188988538e-05,-1.5905,-0.732,2.9952
"19012","Flaubert-Bovary.txt-ut8.txt",", dans DETPOSS ADJ NC",2,141162,1.41681188988538e-05,-0.4569,-0.3101,0.8158
"19013","Flaubert-Bovary.txt-ut8.txt",", dans DETPOSS NC .",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"19014","Flaubert-Bovary.txt-ut8.txt",", dans DETPOSS NC à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19015","Flaubert-Bovary.txt-ut8.txt",", dans DETPOSS NC ADJ",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"19016","Flaubert-Bovary.txt-ut8.txt",", dans DETPOSS NCABS ,",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"19017","Flaubert-Bovary.txt-ut8.txt",", dans le NC ;",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19018","Flaubert-Bovary.txt-ut8.txt",", dans le NC à",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"19019","Flaubert-Bovary.txt-ut8.txt",", dans le NC et",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"19020","Flaubert-Bovary.txt-ut8.txt",", dans le NC PPAS",2,141162,1.41681188988538e-05,-1.1294,-1.0582,3.062
"19021","Flaubert-Bovary.txt-ut8.txt",", dans lequel le NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19022","Flaubert-Bovary.txt-ut8.txt",", dans tout le NC",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"19023","Flaubert-Bovary.txt-ut8.txt",", de ADJ NC ,",2,141162,1.41681188988538e-05,-1.0603,-0.3101,1.492
"19024","Flaubert-Bovary.txt-ut8.txt",", de ADV , à",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19025","Flaubert-Bovary.txt-ut8.txt",", de ADV , VIMP",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19026","Flaubert-Bovary.txt-ut8.txt",", de DETPOSS NC .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19027","Flaubert-Bovary.txt-ut8.txt",", de DETPOSS NCABS .",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19028","Flaubert-Bovary.txt-ut8.txt",", de INF ce que",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19029","Flaubert-Bovary.txt-ut8.txt",", de INF de le",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"19030","Flaubert-Bovary.txt-ut8.txt",", de INF monsieur NP",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"19031","Flaubert-Bovary.txt-ut8.txt",", de INF quelque NC",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19032","Flaubert-Bovary.txt-ut8.txt",", de le moins ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19033","Flaubert-Bovary.txt-ut8.txt",", de le NC chez",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19034","Flaubert-Bovary.txt-ut8.txt",", de le NC en",2,141162,1.41681188988538e-05,-1.274,-1.2305,3.5628
"19035","Flaubert-Bovary.txt-ut8.txt",", de le NC le",2,141162,1.41681188988538e-05,-0.7069,-0.3665,0.6131
"19036","Flaubert-Bovary.txt-ut8.txt",", de le NC pour",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"19037","Flaubert-Bovary.txt-ut8.txt",", de le NC VPS",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"19038","Flaubert-Bovary.txt-ut8.txt",", de le NCABS ,",2,141162,1.41681188988538e-05,0.9953,-0.3101,-0.7126
"19039","Flaubert-Bovary.txt-ut8.txt",", de le NCABS de",2,141162,1.41681188988538e-05,-1.2371,-0.4392,1.9758
"19040","Flaubert-Bovary.txt-ut8.txt",", de le NCABS qui",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"19041","Flaubert-Bovary.txt-ut8.txt",", de le PRES ,",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19042","Flaubert-Bovary.txt-ut8.txt",", de lui INF quelque",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19043","Flaubert-Bovary.txt-ut8.txt",", de lui INF tout",2,141162,1.41681188988538e-05,-0.5302,0.4084,-0.3563
"19044","Flaubert-Bovary.txt-ut8.txt",", de même que elle",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19045","Flaubert-Bovary.txt-ut8.txt",", de NC , ADJ",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19046","Flaubert-Bovary.txt-ut8.txt",", de NC , VIMP",2,141162,1.41681188988538e-05,-0.8836,0.4388,1.0338
"19047","Flaubert-Bovary.txt-ut8.txt",", de NC ADJ et",2,141162,1.41681188988538e-05,-0.8836,0.4388,1.0338
"19048","Flaubert-Bovary.txt-ut8.txt",", de NC en NC",2,141162,1.41681188988538e-05,0.3649,-0.4392,-0.326
"19049","Flaubert-Bovary.txt-ut8.txt",", de NCABS , et",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19050","Flaubert-Bovary.txt-ut8.txt",", de se INF dans",2,141162,1.41681188988538e-05,-0.8836,0.4388,1.0338
"19051","Flaubert-Bovary.txt-ut8.txt",", de un ADJ NC",2,141162,1.41681188988538e-05,0.3881,-0.3665,-0.4751
"19052","Flaubert-Bovary.txt-ut8.txt",", de un NC plus",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19053","Flaubert-Bovary.txt-ut8.txt",", dès que elle être",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19054","Flaubert-Bovary.txt-ut8.txt",", dès que il être",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19055","Flaubert-Bovary.txt-ut8.txt",", dès que il VPS",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
"19056","Flaubert-Bovary.txt-ut8.txt",", DETPOSS NC , PPAS",2,141162,1.41681188988538e-05,0.4928,-0.3101,0.3561
"19057","Flaubert-Bovary.txt-ut8.txt",", DETPOSS NC , que",2,141162,1.41681188988538e-05,0.5841,0.4084,-0.3563
"19058","Flaubert-Bovary.txt-ut8.txt",", DETPOSS NC . ne",2,141162,1.41681188988538e-05,-0.3534,0.7403,0.3754
